no,tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu,suhu_subjek,kelembapan,kecepatan_angin,kasual,terdaftar,total
5776,2011-09-03,Gugur,2011,September,02:00,0,Sabtu,0,Berkabut,26,30,69,15,15,26,41
5777,2011-09-03,Gugur,2011,September,03:00,0,Sabtu,0,Cerah,25,30,73,11,17,18,35
5778,2011-09-03,Gugur,2011,September,04:00,0,Sabtu,0,Cerah,25,30,73,11,3,4,7
5779,2011-09-03,Gugur,2011,September,05:00,0,Sabtu,0,Cerah,25,30,69,13,3,9,12
5780,2011-09-03,Gugur,2011,September,06:00,0,Sabtu,0,Cerah,25,30,73,11,4,19,23
5781,2011-09-03,Gugur,2011,September,07:00,0,Sabtu,0,Cerah,25,30,73,13,5,33,38
5782,2011-09-03,Gugur,2011,September,08:00,0,Sabtu,0,Cerah,26,30,69,11,24,65,89
5783,2011-09-03,Gugur,2011,September,09:00,0,Sabtu,0,Berkabut,27,31,69,17,83,118,201
5784,2011-09-03,Gugur,2011,September,10:00,0,Sabtu,0,Hujan/Salju Ringan,27,31,65,17,90,168,258
5785,2011-09-03,Gugur,2011,September,11:00,0,Sabtu,0,Hujan/Salju Ringan,27,31,69,19,66,128,194
5786,2011-09-03,Gugur,2011,September,12:00,0,Sabtu,0,Cerah,29,33,61,15,97,160,257
5787,2011-09-03,Gugur,2011,September,13:00,0,Sabtu,0,Cerah,29,33,65,15,153,200,353
5788,2011-09-03,Gugur,2011,September,14:00,0,Sabtu,0,Berkabut,30,34,66,11,204,176,380
5789,2011-09-03,Gugur,2011,September,15:00,0,Sabtu,0,Cerah,30,34,70,11,187,201,388
5790,2011-09-03,Gugur,2011,September,16:00,0,Sabtu,0,Cerah,30,34,70,13,186,188,374
5791,2011-09-03,Gugur,2011,September,17:00,0,Sabtu,0,Cerah,30,34,70,15,170,201,371
5792,2011-09-03,Gugur,2011,September,18:00,0,Sabtu,0,Cerah,30,34,70,11,160,179,339
5793,2011-09-03,Gugur,2011,September,19:00,0,Sabtu,0,Cerah,29,33,74,9,147,148,295
5794,2011-09-03,Gugur,2011,September,20:00,0,Sabtu,0,Cerah,29,33,79,11,99,120,219
5795,2011-09-03,Gugur,2011,September,21:00,0,Sabtu,0,Cerah,28,32,83,9,71,93,164
5796,2011-09-03,Gugur,2011,September,22:00,0,Sabtu,0,Cerah,28,32,83,7,66,96,162
5797,2011-09-03,Gugur,2011,September,23:00,0,Sabtu,0,Cerah,27,31,85,9,46,77,123
5798,2011-09-04,Gugur,2011,September,00:00,0,Minggu,0,Cerah,27,30,89,13,33,76,109
5799,2011-09-04,Gugur,2011,September,01:00,0,Minggu,0,Cerah,27,30,83,9,37,38,75
5800,2011-09-04,Gugur,2011,September,02:00,0,Minggu,0,Cerah,27,30,83,13,17,43,60
5801,2011-09-04,Gugur,2011,September,03:00,0,Minggu,0,Cerah,26,29,89,13,20,23,43
5802,2011-09-04,Gugur,2011,September,04:00,0,Minggu,0,Cerah,26,29,83,11,0,4,4
5803,2011-09-04,Gugur,2011,September,05:00,0,Minggu,0,Cerah,26,29,83,9,1,5,6
5804,2011-09-04,Gugur,2011,September,06:00,0,Minggu,0,Cerah,26,29,84,15,0,3,3
5805,2011-09-04,Gugur,2011,September,07:00,0,Minggu,0,Cerah,27,30,78,13,10,20,30
5806,2011-09-04,Gugur,2011,September,08:00,0,Minggu,0,Cerah,27,30,78,11,21,49,70
5807,2011-09-04,Gugur,2011,September,09:00,0,Minggu,0,Cerah,27,30,78,11,87,102,189
5808,2011-09-04,Gugur,2011,September,10:00,0,Minggu,0,Cerah,29,33,74,9,150,147,297
5809,2011-09-04,Gugur,2011,September,11:00,0,Minggu,0,Cerah,30,35,70,11,174,163,337
5810,2011-09-04,Gugur,2011,September,12:00,0,Minggu,0,Cerah,31,36,66,11,214,221,435
5811,2011-09-04,Gugur,2011,September,13:00,0,Minggu,0,Berkabut,32,37,62,19,245,174,419
5812,2011-09-04,Gugur,2011,September,14:00,0,Minggu,0,Cerah,32,38,66,22,205,156,361
5813,2011-09-04,Gugur,2011,September,15:00,0,Minggu,0,Cerah,32,38,66,19,218,192,410
5814,2011-09-04,Gugur,2011,September,16:00,0,Minggu,0,Cerah,33,39,59,15,196,141,337
5815,2011-09-04,Gugur,2011,September,17:00,0,Minggu,0,Cerah,31,36,66,15,204,172,376
5816,2011-09-04,Gugur,2011,September,18:00,0,Minggu,0,Cerah,31,36,66,13,187,169,356
5817,2011-09-04,Gugur,2011,September,19:00,0,Minggu,0,Cerah,30,35,70,13,178,150,328
5818,2011-09-04,Gugur,2011,September,20:00,0,Minggu,0,Cerah,30,35,70,20,104,125,229
5819,2011-09-04,Gugur,2011,September,21:00,0,Minggu,0,Cerah,30,35,74,17,104,103,207
5820,2011-09-04,Gugur,2011,September,22:00,0,Minggu,0,Berkabut,30,35,74,19,70,85,155
5821,2011-09-04,Gugur,2011,September,23:00,0,Minggu,0,Berkabut,30,34,70,11,46,58,104
5822,2011-09-05,Gugur,2011,September,00:00,1,Senin,0,Berkabut,29,33,74,15,31,66,97
5823,2011-09-05,Gugur,2011,September,01:00,1,Senin,0,Berkabut,28,32,79,7,19,35,54
5824,2011-09-05,Gugur,2011,September,02:00,1,Senin,0,Berkabut,28,32,79,11,17,22,39
5825,2011-09-05,Gugur,2011,September,03:00,1,Senin,0,Berkabut,28,32,74,20,4,12,16
5826,2011-09-05,Gugur,2011,September,04:00,1,Senin,0,Berkabut,28,32,69,19,3,5,8
5827,2011-09-05,Gugur,2011,September,05:00,1,Senin,0,Berkabut,27,31,74,11,2,4,6
5828,2011-09-05,Gugur,2011,September,06:00,1,Senin,0,Berkabut,27,31,74,9,6,5,11
5829,2011-09-05,Gugur,2011,September,07:00,1,Senin,0,Cerah,27,31,74,11,11,30,41
5830,2011-09-05,Gugur,2011,September,08:00,1,Senin,0,Berkabut,27,30,78,13,45,56,101
5831,2011-09-05,Gugur,2011,September,09:00,1,Senin,0,Hujan/Salju Ringan,28,32,74,11,63,89,152
5832,2011-09-05,Gugur,2011,September,10:00,1,Senin,0,Berkabut,29,33,70,11,107,137,244
5833,2011-09-05,Gugur,2011,September,11:00,1,Senin,0,Berkabut,29,33,74,11,101,207,308
5834,2011-09-05,Gugur,2011,September,12:00,1,Senin,0,Berkabut,30,34,70,13,141,212,353
5835,2011-09-05,Gugur,2011,September,13:00,1,Senin,0,Berkabut,30,35,70,9,154,235,389
5836,2011-09-05,Gugur,2011,September,14:00,1,Senin,0,Cerah,30,35,70,11,145,212,357
5837,2011-09-05,Gugur,2011,September,15:00,1,Senin,0,Berkabut,28,32,79,19,111,142,253
5838,2011-09-05,Gugur,2011,September,16:00,1,Senin,0,Berkabut,28,32,79,19,92,192,284
5839,2011-09-05,Gugur,2011,September,17:00,1,Senin,0,Berkabut,27,30,89,7,37,77,114
5840,2011-09-05,Gugur,2011,September,18:00,1,Senin,0,Cerah,27,30,89,6,31,92,123
5841,2011-09-05,Gugur,2011,September,19:00,1,Senin,0,Hujan/Salju Ringan,27,30,94,7,52,123,175
5842,2011-09-05,Gugur,2011,September,20:00,1,Senin,0,Hujan/Salju Ringan,27,30,94,17,26,56,82
5843,2011-09-05,Gugur,2011,September,21:00,1,Senin,0,Berkabut,27,30,94,20,20,40,60
5844,2011-09-05,Gugur,2011,September,22:00,1,Senin,0,Berkabut,25,27,88,39,15,49,64
5845,2011-09-05,Gugur,2011,September,23:00,1,Senin,0,Hujan/Salju Ringan,23,27,88,26,3,17,20
5846,2011-09-06,Gugur,2011,September,00:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,24,1,7,8
5847,2011-09-06,Gugur,2011,September,02:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,17,0,2,2
5848,2011-09-06,Gugur,2011,September,03:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,20,1,0,1
5849,2011-09-06,Gugur,2011,September,04:00,0,Selasa,1,Berkabut,22,26,94,20,1,3,4
5850,2011-09-06,Gugur,2011,September,05:00,0,Selasa,1,Hujan/Salju Ringan,22,26,88,24,1,20,21
5851,2011-09-06,Gugur,2011,September,06:00,0,Selasa,1,Berkabut,22,26,88,22,0,72,72
5852,2011-09-06,Gugur,2011,September,07:00,0,Selasa,1,Berkabut,22,26,83,24,6,166,172
5853,2011-09-06,Gugur,2011,September,08:00,0,Selasa,1,Hujan/Salju Ringan,22,26,83,26,15,349,364
5854,2011-09-06,Gugur,2011,September,09:00,0,Selasa,1,Berkabut,22,26,81,28,18,167,185
5855,2011-09-06,Gugur,2011,September,10:00,0,Selasa,1,Hujan/Salju Ringan,22,26,83,24,16,90,106
5856,2011-09-06,Gugur,2011,September,11:00,0,Selasa,1,Hujan/Salju Ringan,22,26,83,26,11,78,89
5857,2011-09-06,Gugur,2011,September,12:00,0,Selasa,1,Hujan/Salju Ringan,22,26,83,26,16,51,67
5858,2011-09-06,Gugur,2011,September,13:00,0,Selasa,1,Hujan/Salju Ringan,22,26,88,20,5,24,29
5859,2011-09-06,Gugur,2011,September,14:00,0,Selasa,1,Hujan/Salju Ringan,22,26,88,19,3,21,24
5860,2011-09-06,Gugur,2011,September,15:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,26,18,71,89
5861,2011-09-06,Gugur,2011,September,16:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,26,11,95,106
5862,2011-09-06,Gugur,2011,September,17:00,0,Selasa,1,Berkabut,22,26,88,26,15,276,291
5863,2011-09-06,Gugur,2011,September,18:00,0,Selasa,1,Berkabut,22,26,88,26,22,351,373
5864,2011-09-06,Gugur,2011,September,19:00,0,Selasa,1,Berkabut,22,26,88,28,12,269,281
5865,2011-09-06,Gugur,2011,September,20:00,0,Selasa,1,Hujan/Salju Ringan,22,26,88,20,13,150,163
5866,2011-09-06,Gugur,2011,September,21:00,0,Selasa,1,Hujan/Salju Ringan,22,26,88,19,12,109,121
5867,2011-09-06,Gugur,2011,September,22:00,0,Selasa,1,Berkabut,22,26,94,22,5,79,84
5868,2011-09-06,Gugur,2011,September,23:00,0,Selasa,1,Hujan/Salju Ringan,22,26,94,17,2,56,58
5869,2011-09-07,Gugur,2011,September,00:00,0,Rabu,1,Berkabut,22,26,94,15,1,12,13
5870,2011-09-07,Gugur,2011,September,01:00,0,Rabu,1,Hujan/Salju Ringan,22,26,94,17,2,3,5
5871,2011-09-07,Gugur,2011,September,02:00,0,Rabu,1,Berkabut,22,26,94,15,2,4,6
5872,2011-09-07,Gugur,2011,September,03:00,0,Rabu,1,Hujan/Salju Ringan,23,27,94,9,1,1,2
5873,2011-09-07,Gugur,2011,September,04:00,0,Rabu,1,Hujan/Salju Ringan,23,27,94,11,0,4,4
5874,2011-09-07,Gugur,2011,September,05:00,0,Rabu,1,Berkabut,23,27,100,9,1,15,16
5875,2011-09-07,Gugur,2011,September,06:00,0,Rabu,1,Hujan/Salju Ringan,25,27,88,7,1,74,75
5876,2011-09-07,Gugur,2011,September,07:00,0,Rabu,1,Hujan/Salju Ringan,25,27,88,6,3,83,86
5877,2011-09-07,Gugur,2011,September,08:00,0,Rabu,1,Hujan/Salju Ringan,25,27,94,6,9,319,328
5878,2011-09-07,Gugur,2011,September,09:00,0,Rabu,1,Hujan/Salju Ringan,25,27,88,9,14,176,190
5879,2011-09-07,Gugur,2011,September,10:00,0,Rabu,1,Hujan/Salju Ringan,25,27,88,9,3,63,66
5880,2011-09-07,Gugur,2011,September,11:00,0,Rabu,1,Hujan/Salju Ringan,25,26,94,0,1,9,10
5881,2011-09-07,Gugur,2011,September,12:00,0,Rabu,1,Hujan/Salju Ringan,23,27,94,0,1,21,22
5882,2011-09-07,Gugur,2011,September,13:00,0,Rabu,1,Hujan/Salju Ringan,25,27,88,0,2,9,11
5883,2011-09-07,Gugur,2011,September,14:00,0,Rabu,1,Hujan/Salju Ringan,25,26,93,0,1,24,25
5884,2011-09-07,Gugur,2011,September,15:00,0,Rabu,1,Hujan/Salju Ringan,25,27,94,7,3,55,58
5885,2011-09-07,Gugur,2011,September,16:00,0,Rabu,1,Cerah,26,29,89,0,7,137,144
5886,2011-09-07,Gugur,2011,September,17:00,0,Rabu,1,Hujan/Salju Ringan,26,29,89,0,21,264,285
5887,2011-09-07,Gugur,2011,September,18:00,0,Rabu,1,Hujan/Salju Ringan,26,29,89,0,18,219,237
5888,2011-09-07,Gugur,2011,September,19:00,0,Rabu,1,Berkabut,26,29,89,0,14,212,226
5889,2011-09-07,Gugur,2011,September,20:00,0,Rabu,1,Hujan/Salju Ringan,26,29,89,6,3,93,96
5890,2011-09-07,Gugur,2011,September,21:00,0,Rabu,1,Hujan/Salju Ringan,26,29,89,6,4,34,38
5891,2011-09-07,Gugur,2011,September,22:00,0,Rabu,1,Hujan/Salju Ringan,25,27,94,11,3,26,29
5892,2011-09-07,Gugur,2011,September,23:00,0,Rabu,1,Hujan/Salju Ringan,25,27,94,13,3,21,24
5893,2011-09-08,Gugur,2011,September,00:00,0,Kamis,1,Hujan/Salju Ringan,25,25,100,13,3,11,14
5894,2011-09-08,Gugur,2011,September,01:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,7,0,4,4
5895,2011-09-08,Gugur,2011,September,03:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,0,0,2,2
5896,2011-09-08,Gugur,2011,September,04:00,0,Kamis,1,Berkabut,25,27,94,6,0,3,3
5897,2011-09-08,Gugur,2011,September,05:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,6,1,13,14
5898,2011-09-08,Gugur,2011,September,06:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,11,1,55,56
5899,2011-09-08,Gugur,2011,September,07:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,7,7,172,179
5900,2011-09-08,Gugur,2011,September,08:00,0,Kamis,1,Hujan/Salju Ringan,25,27,94,9,7,188,195
5901,2011-09-08,Gugur,2011,September,09:00,0,Kamis,1,Berkabut,25,26,100,17,4,65,69
5902,2011-09-08,Gugur,2011,September,10:00,0,Kamis,1,Berkabut,26,28,94,7,8,57,65
5903,2011-09-08,Gugur,2011,September,11:00,0,Kamis,1,Berkabut,26,28,94,15,16,82,98
5904,2011-09-08,Gugur,2011,September,12:00,0,Kamis,1,Berkabut,27,30,94,15,17,85,102
5905,2011-09-08,Gugur,2011,September,13:00,0,Kamis,1,Berkabut,28,32,83,26,14,112,126
5906,2011-09-08,Gugur,2011,September,14:00,0,Kamis,1,Berkabut,29,33,79,24,15,105,120
5907,2011-09-08,Gugur,2011,September,15:00,0,Kamis,1,Hujan/Salju Ringan,27,30,89,20,24,115,139
5908,2011-09-08,Gugur,2011,September,16:00,0,Kamis,1,Hujan/Salju Ringan,26,28,94,19,5,151,156
5909,2011-09-08,Gugur,2011,September,17:00,0,Kamis,1,Hujan/Salju Ringan,26,28,94,19,11,102,113
5910,2011-09-08,Gugur,2011,September,18:00,0,Kamis,1,Hujan/Salju Ringan,26,28,94,24,2,66,68
5911,2011-09-08,Gugur,2011,September,19:00,0,Kamis,1,Hujan/Salju Ringan,25,26,100,22,1,51,52
5912,2011-09-08,Gugur,2011,September,20:00,0,Kamis,1,Berkabut,25,27,94,11,6,83,89
5913,2011-09-08,Gugur,2011,September,21:00,0,Kamis,1,Hujan/Salju Ringan,26,28,94,7,6,76,82
5914,2011-09-08,Gugur,2011,September,22:00,0,Kamis,1,Hujan/Salju Ringan,25,26,100,6,5,65,70
5915,2011-09-08,Gugur,2011,September,23:00,0,Kamis,1,Hujan/Salju Ringan,25,26,100,6,0,26,26
5916,2011-09-09,Gugur,2011,September,00:00,0,Jumat,1,Hujan/Salju Ringan,26,28,94,13,1,15,16
5917,2011-09-09,Gugur,2011,September,01:00,0,Jumat,1,Berkabut,25,26,100,11,0,8,8
5918,2011-09-09,Gugur,2011,September,02:00,0,Jumat,1,Berkabut,25,26,100,17,1,7,8
5919,2011-09-09,Gugur,2011,September,03:00,0,Jumat,1,Berkabut,25,27,94,17,1,1,2
5920,2011-09-09,Gugur,2011,September,04:00,0,Jumat,1,Hujan/Salju Ringan,25,27,94,11,0,3,3
5921,2011-09-09,Gugur,2011,September,05:00,0,Jumat,1,Berkabut,25,27,94,9,0,14,14
5922,2011-09-09,Gugur,2011,September,06:00,0,Jumat,1,Berkabut,25,26,100,9,3,54,57
5923,2011-09-09,Gugur,2011,September,07:00,0,Jumat,1,Hujan/Salju Ringan,25,26,100,17,4,104,108
5924,2011-09-09,Gugur,2011,September,08:00,0,Jumat,1,Hujan/Salju Ringan,25,27,94,11,12,276,288
5925,2011-09-09,Gugur,2011,September,09:00,0,Jumat,1,Hujan/Salju Ringan,25,27,94,11,5,131,136
5926,2011-09-09,Gugur,2011,September,10:00,0,Jumat,1,Berkabut,25,26,100,0,2,27,29
5927,2011-09-09,Gugur,2011,September,11:00,0,Jumat,1,Berkabut,25,27,94,0,6,66,72
5928,2011-09-09,Gugur,2011,September,12:00,0,Jumat,1,Cerah,26,28,94,0,4,71,75
5929,2011-09-09,Gugur,2011,September,13:00,0,Jumat,1,Cerah,29,33,79,6,14,108,122
5930,2011-09-09,Gugur,2011,September,14:00,0,Jumat,1,Cerah,30,35,74,6,29,119,148
5931,2011-09-09,Gugur,2011,September,15:00,0,Jumat,1,Cerah,30,35,66,0,27,161,188
5932,2011-09-09,Gugur,2011,September,16:00,0,Jumat,1,Cerah,30,35,66,9,41,244,285
5933,2011-09-09,Gugur,2011,September,17:00,0,Jumat,1,Cerah,29,33,79,17,54,451,505
5934,2011-09-09,Gugur,2011,September,18:00,0,Jumat,1,Cerah,29,33,79,13,33,377,410
5935,2011-09-09,Gugur,2011,September,19:00,0,Jumat,1,Cerah,27,30,89,11,33,316,349
5936,2011-09-09,Gugur,2011,September,20:00,0,Jumat,1,Cerah,26,28,94,6,30,180,210
5937,2011-09-09,Gugur,2011,September,21:00,0,Jumat,1,Cerah,27,30,89,0,49,154,203
5938,2011-09-09,Gugur,2011,September,22:00,0,Jumat,1,Cerah,25,27,94,0,33,127,160
5939,2011-09-09,Gugur,2011,September,23:00,0,Jumat,1,Cerah,25,27,94,6,35,113,148
5940,2011-09-10,Gugur,2011,September,00:00,0,Sabtu,0,Cerah,25,27,94,0,32,84,116
5941,2011-09-10,Gugur,2011,September,01:00,0,Sabtu,0,Berkabut,25,27,94,0,16,67,83
5942,2011-09-10,Gugur,2011,September,02:00,0,Sabtu,0,Berkabut,25,25,97,7,18,46,64
5943,2011-09-10,Gugur,2011,September,03:00,0,Sabtu,0,Cerah,24,27,100,9,8,29,37
5944,2011-09-10,Gugur,2011,September,04:00,0,Sabtu,0,Cerah,24,27,94,6,3,4,7
5945,2011-09-10,Gugur,2011,September,05:00,0,Sabtu,0,Cerah,24,27,94,9,2,6,8
5946,2011-09-10,Gugur,2011,September,06:00,0,Sabtu,0,Cerah,24,27,94,11,0,6,6
5947,2011-09-10,Gugur,2011,September,07:00,0,Sabtu,0,Cerah,25,27,88,9,9,43,52
5948,2011-09-10,Gugur,2011,September,08:00,0,Sabtu,0,Cerah,25,29,83,11,16,103,119
5949,2011-09-10,Gugur,2011,September,09:00,0,Sabtu,0,Cerah,26,30,78,20,39,168,207
5950,2011-09-10,Gugur,2011,September,10:00,0,Sabtu,0,Cerah,29,33,65,17,85,233,318
5951,2011-09-10,Gugur,2011,September,11:00,0,Sabtu,0,Cerah,30,34,62,17,108,252,360
5952,2011-09-10,Gugur,2011,September,12:00,0,Sabtu,0,Cerah,30,34,62,15,144,260,404
5953,2011-09-10,Gugur,2011,September,13:00,0,Sabtu,0,Cerah,30,34,55,19,131,239,370
5954,2011-09-10,Gugur,2011,September,14:00,0,Sabtu,0,Cerah,30,34,55,19,129,230,359
5955,2011-09-10,Gugur,2011,September,15:00,0,Sabtu,0,Cerah,30,34,55,15,217,263,480
5956,2011-09-10,Gugur,2011,September,16:00,0,Sabtu,0,Cerah,30,34,55,13,170,261,431
5957,2011-09-10,Gugur,2011,September,17:00,0,Sabtu,0,Cerah,30,34,55,15,185,275,460
5958,2011-09-10,Gugur,2011,September,18:00,0,Sabtu,0,Cerah,30,33,58,13,119,241,360
5959,2011-09-10,Gugur,2011,September,19:00,0,Sabtu,0,Cerah,29,33,58,9,101,214,315
5960,2011-09-10,Gugur,2011,September,20:00,0,Sabtu,0,Cerah,27,31,69,7,78,167,245
5961,2011-09-10,Gugur,2011,September,21:00,0,Sabtu,0,Cerah,26,30,78,6,59,171,230
5962,2011-09-10,Gugur,2011,September,22:00,0,Sabtu,0,Cerah,26,30,78,0,49,126,175
5963,2011-09-10,Gugur,2011,September,23:00,0,Sabtu,0,Berkabut,25,28,88,0,32,107,139
5964,2011-09-11,Gugur,2011,September,00:00,0,Minggu,0,Cerah,25,28,88,0,29,79,108
5965,2011-09-11,Gugur,2011,September,01:00,0,Minggu,0,Berkabut,25,28,88,0,22,66,88
5966,2011-09-11,Gugur,2011,September,02:00,0,Minggu,0,Berkabut,25,30,78,13,16,60,76
5967,2011-09-11,Gugur,2011,September,03:00,0,Minggu,0,Berkabut,25,30,78,6,15,30,45
5968,2011-09-11,Gugur,2011,September,04:00,0,Minggu,0,Cerah,25,28,83,9,3,6,9
5969,2011-09-11,Gugur,2011,September,05:00,0,Minggu,0,Cerah,25,28,83,9,15,24,39
5970,2011-09-11,Gugur,2011,September,06:00,0,Minggu,0,Cerah,24,27,88,7,4,16,20
5971,2011-09-11,Gugur,2011,September,07:00,0,Minggu,0,Cerah,25,27,88,0,9,28,37
5972,2011-09-11,Gugur,2011,September,08:00,0,Minggu,0,Cerah,26,30,78,0,25,69,94
5973,2011-09-11,Gugur,2011,September,09:00,0,Minggu,0,Cerah,27,31,74,0,59,168,227
5974,2011-09-11,Gugur,2011,September,10:00,0,Minggu,0,Cerah,29,33,65,0,120,214,334
5975,2011-09-11,Gugur,2011,September,11:00,0,Minggu,0,Cerah,29,33,65,0,144,258,402
5976,2011-09-11,Gugur,2011,September,12:00,0,Minggu,0,Cerah,29,33,65,0,113,298,411
5977,2011-09-11,Gugur,2011,September,13:00,0,Minggu,0,Cerah,30,34,58,7,119,231,350
5978,2011-09-11,Gugur,2011,September,14:00,0,Minggu,0,Cerah,30,33,58,19,120,222,342
5979,2011-09-11,Gugur,2011,September,15:00,0,Minggu,0,Cerah,30,33,51,20,134,270,404
5980,2011-09-11,Gugur,2011,September,16:00,0,Minggu,0,Cerah,30,33,51,20,180,303,483
5981,2011-09-11,Gugur,2011,September,17:00,0,Minggu,0,Cerah,30,33,51,9,152,228,380
5982,2011-09-11,Gugur,2011,September,18:00,0,Minggu,0,Cerah,28,32,65,20,110,229,339
5983,2011-09-11,Gugur,2011,September,19:00,0,Minggu,0,Cerah,26,30,69,7,101,232,333
5984,2011-09-11,Gugur,2011,September,20:00,0,Minggu,0,Cerah,25,30,73,7,65,161,226
5985,2011-09-11,Gugur,2011,September,21:00,0,Minggu,0,Cerah,26,30,69,0,45,114,159
5986,2011-09-11,Gugur,2011,September,22:00,0,Minggu,0,Cerah,25,30,69,26,21,74,95
5987,2011-09-11,Gugur,2011,September,23:00,0,Minggu,0,Hujan/Salju Ringan,24,27,78,6,12,33,45
5988,2011-09-12,Gugur,2011,September,00:00,0,Senin,1,Cerah,23,27,88,6,5,11,16
5989,2011-09-12,Gugur,2011,September,01:00,0,Senin,1,Cerah,23,27,88,0,1,11,12
5990,2011-09-12,Gugur,2011,September,02:00,0,Senin,1,Cerah,23,27,88,0,2,0,2
5991,2011-09-12,Gugur,2011,September,04:00,0,Senin,1,Cerah,22,26,94,7,0,4,4
5992,2011-09-12,Gugur,2011,September,05:00,0,Senin,1,Cerah,23,27,83,0,1,23,24
5993,2011-09-12,Gugur,2011,September,06:00,0,Senin,1,Cerah,23,27,83,0,1,108,109
5994,2011-09-12,Gugur,2011,September,07:00,0,Senin,1,Cerah,24,27,83,0,12,300,312
5995,2011-09-12,Gugur,2011,September,08:00,0,Senin,1,Cerah,25,29,78,6,26,382,408
5996,2011-09-12,Gugur,2011,September,09:00,0,Senin,1,Cerah,26,30,69,0,21,155,176
5997,2011-09-12,Gugur,2011,September,10:00,0,Senin,1,Cerah,28,32,62,11,40,89,129
5998,2011-09-12,Gugur,2011,September,11:00,0,Senin,1,Cerah,29,33,58,13,34,131,165
5999,2011-09-12,Gugur,2011,September,12:00,0,Senin,1,Cerah,30,33,51,13,37,147,184
6000,2011-09-12,Gugur,2011,September,13:00,0,Senin,1,Cerah,30,33,54,7,43,120,163
6001,2011-09-12,Gugur,2011,September,14:00,0,Senin,1,Cerah,30,33,51,11,60,129,189
6002,2011-09-12,Gugur,2011,September,15:00,0,Senin,1,Cerah,30,33,48,6,60,152,212
6003,2011-09-12,Gugur,2011,September,16:00,0,Senin,1,Cerah,30,33,48,0,60,238,298
6004,2011-09-12,Gugur,2011,September,17:00,0,Senin,1,Cerah,30,33,51,11,75,515,590
6005,2011-09-12,Gugur,2011,September,18:00,0,Senin,1,Cerah,29,33,54,13,56,515,571
6006,2011-09-12,Gugur,2011,September,19:00,0,Senin,1,Cerah,28,32,57,9,63,373,436
6007,2011-09-12,Gugur,2011,September,20:00,0,Senin,1,Cerah,27,31,65,0,41,258,299
6008,2011-09-12,Gugur,2011,September,21:00,0,Senin,1,Cerah,26,30,73,6,29,166,195
6009,2011-09-12,Gugur,2011,September,22:00,0,Senin,1,Cerah,25,29,83,11,16,134,150
6010,2011-09-12,Gugur,2011,September,23:00,0,Senin,1,Cerah,25,29,83,7,7,62,69
6011,2011-09-13,Gugur,2011,September,00:00,0,Selasa,1,Cerah,25,27,88,7,7,19,26
6012,2011-09-13,Gugur,2011,September,01:00,0,Selasa,1,Cerah,24,27,83,7,4,6,10
6013,2011-09-13,Gugur,2011,September,02:00,0,Selasa,1,Cerah,25,29,78,0,2,0,2
6014,2011-09-13,Gugur,2011,September,03:00,0,Selasa,1,Cerah,24,27,83,0,2,2,4
6015,2011-09-13,Gugur,2011,September,04:00,0,Selasa,1,Cerah,23,27,88,0,2,6,8
6016,2011-09-13,Gugur,2011,September,05:00,0,Selasa,1,Cerah,23,27,88,0,1,19,20
6017,2011-09-13,Gugur,2011,September,06:00,0,Selasa,1,Cerah,23,27,88,7,6,116,122
6018,2011-09-13,Gugur,2011,September,07:00,0,Selasa,1,Cerah,24,27,83,6,14,348,362
6019,2011-09-13,Gugur,2011,September,08:00,0,Selasa,1,Cerah,25,28,81,7,26,399,425
6020,2011-09-13,Gugur,2011,September,09:00,0,Selasa,1,Cerah,26,30,69,6,35,179,214
6021,2011-09-13,Gugur,2011,September,10:00,0,Selasa,1,Cerah,28,32,69,9,42,93,135
6022,2011-09-13,Gugur,2011,September,11:00,0,Selasa,1,Cerah,29,33,61,11,33,120,153
6023,2011-09-13,Gugur,2011,September,12:00,0,Selasa,1,Cerah,30,33,58,15,43,144,187
6024,2011-09-13,Gugur,2011,September,13:00,0,Selasa,1,Cerah,30,33,51,19,48,136,184
6025,2011-09-13,Gugur,2011,September,14:00,0,Selasa,1,Cerah,30,33,51,22,51,139,190
6026,2011-09-13,Gugur,2011,September,15:00,0,Selasa,1,Cerah,30,33,51,20,35,145,180
6027,2011-09-13,Gugur,2011,September,16:00,0,Selasa,1,Cerah,30,33,51,15,41,251,292
6028,2011-09-13,Gugur,2011,September,17:00,0,Selasa,1,Cerah,30,33,51,15,72,507,579
6029,2011-09-13,Gugur,2011,September,18:00,0,Selasa,1,Cerah,29,33,61,11,67,472,539
6030,2011-09-13,Gugur,2011,September,19:00,0,Selasa,1,Cerah,28,32,69,11,55,341,396
6031,2011-09-13,Gugur,2011,September,20:00,0,Selasa,1,Cerah,27,31,74,13,31,241,272
6032,2011-09-13,Gugur,2011,September,21:00,0,Selasa,1,Cerah,26,30,78,11,45,200,245
